# ID,label,height,mean_z,std_z,root_density,area,shape_index,circularity,elongation_xy,slenderness,rectangularity,footprint_density,bbox_volume,point_density_3d,lower_fraction,middle_fraction,upper_fraction,top_roughness,linearity,planarity,sphericity,anisotropy,curvature
383.000000,  3.000000, 15.030000, 15.807407,  4.406849,  0.166667,  6.821257,  0.663138,  0.810128,  1.370363,  3.692873,  0.564305, 31.665674,181.680847,  1.188898,  0.138889,  0.097222,  0.763889,  0.200791,  0.389431,  0.363804,  0.246745,  0.753235,  0.132852
384.000000,  3.000000, 17.610001, 18.966072,  4.855772,  0.083333, 10.870292,  0.849794,  0.834826,  1.092422,  3.819935,  0.558763, 23.182430,342.588531,  0.735576,  0.119048,  0.087302,  0.793651,  0.049863,  0.585038,  0.174151,  0.240792,  0.759189,  0.145429
385.000000,  3.000000, 13.750000, 16.415417,  3.520858,  0.088106, 11.952031,  0.876922,  0.808520,  1.066224,  2.846784,  0.546256, 18.992571,300.848663,  0.754532,  0.092511,  0.061674,  0.845815,  0.051811,  0.435260,  0.149466,  0.415250,  0.584726,  0.209726
386.000000,  3.000000, 12.879999, 14.174843,  3.587399,  0.184211,  7.036860,  0.679419,  0.824341,  1.296403,  3.236188,  0.575915, 27.000639,157.375153,  1.207306,  0.121053,  0.136842,  0.742105,  0.070788,  0.464723,  0.313901,  0.221358,  0.778624,  0.126014
387.000000,  3.000000, 20.680000, 20.412924,  6.412691,  0.042453, 12.048575,  0.849202,  0.752137,  1.002079,  4.290441,  0.519688, 17.595427,479.449738,  0.442174,  0.165094,  0.132075,  0.702830,  0.043652,  0.487333,  0.076316,  0.436337,  0.563649,  0.223879
388.000000,  3.000000, 12.170000, 13.235582,  3.596015,  0.110429,  9.854973,  0.747396,  0.712290,  1.165063,  2.498967,  0.484114, 16.539856,247.741333,  0.657944,  0.159509,  0.092025,  0.748466,  0.050409,  0.413606,  0.113919,  0.472463,  0.527525,  0.229480
389.000000,  3.000000, 12.690000, 13.812078,  3.530468,  0.057522, 11.452019,  0.868943,  0.828535,  1.286433,  2.478506,  0.561990, 19.734495,258.591980,  0.873964,  0.119469,  0.101770,  0.778761,  0.048834,  0.727143,  0.029454,  0.243387,  0.756597,  0.160521
390.000000,  3.000000, 13.040000, 13.711029,  3.397086,  0.154206,  9.276865,  0.805533,  0.878974,  1.018087,  3.309634,  0.608407, 23.068111,198.831192,  1.076290,  0.102804,  0.116822,  0.780374,  0.052358,  0.706085,  0.100734,  0.193162,  0.806819,  0.129895
391.000000,  3.000000, 11.520000, 11.159471,  2.791309,  0.058201, 47.260872,  1.590084,  0.672277,  1.623652,  0.953642,  0.525850,  3.999079,1035.362183,  0.182545,  0.121693,  0.132275,  0.746032,  0.263735,  0.495268,  0.308552,  0.196175,  0.803820,  0.115336
392.000000,  3.000000, 15.169999, 15.467125,  4.044295,  0.126437,  4.689646,  0.540490,  0.782791,  1.274122,  4.596972,  0.548690, 37.102936,129.657501,  1.341997,  0.114943,  0.109195,  0.775862,  0.071204,  0.516924,  0.294439,  0.188618,  0.811363,  0.112832
393.000000,  3.000000,  4.960000, 14.101845,  0.865430,  0.107143,  8.609828,  0.724636,  0.766400,  1.607759,  1.090107,  0.668642, 19.512562, 63.867867,  2.630430,  0.047619,  0.035714,  0.916667,  0.066473,  0.296871,  0.394745,  0.308350,  0.691616,  0.153298
394.000000,  3.000000, 11.049999, 12.532401,  2.973729,  0.066667,  9.437956,  0.716425,  0.683399,  1.070916,  2.439289,  0.492536, 15.893255,211.739487,  0.708418,  0.113333,  0.113333,  0.773333,  0.038719,  0.455332,  0.300052,  0.244602,  0.755384,  0.136706
395.000000,  3.000000, 13.630000, 12.599935,  4.241025,  0.026490,  7.418884,  0.663143,  0.744880,  1.711597,  2.982503,  0.608014, 20.353437,166.310944,  0.907938,  0.192053,  0.225166,  0.582781,  0.081594,  0.858934,  0.074473,  0.066590,  0.933407,  0.055140
396.000000,  3.000000,  3.440000,  8.036181,  1.212208,  0.036364,  2.068796,  0.343019,  0.714712,  2.425729,  1.404078,  0.836048, 53.170761,  8.512223, 12.922579,  0.227273,  0.109091,  0.663636,  0.019265,  0.578286,  0.379189,  0.042516,  0.957475,  0.029037
397.000000,  3.000000,  8.320000, 11.648560,  2.530316,  0.234234, 10.948991,  0.732190,  0.615297,  2.961111,  1.363932,  0.871306, 10.137911,104.550583,  1.061687,  0.144144,  0.171171,  0.684685,  0.096500,  0.591043,  0.327834,  0.081120,  0.918877,  0.054440
398.000000,  3.000000, 15.070000, 18.055555,  4.016186,  0.043210, 27.396969,  1.126804,  0.582378,  1.211079,  1.641612,  0.393723, 11.826121,1048.636230,  0.308973,  0.114198,  0.064815,  0.820988,  0.100391,  0.439638,  0.093522,  0.466813,  0.533161,  0.230281
399.000000,  3.000000, 10.440001,  9.279548,  3.268709,  0.049774, 19.628908,  1.024570,  0.672044,  1.185115,  1.598773,  0.545546, 11.258899,375.634430,  0.588338,  0.289593,  0.361991,  0.348416,  0.032303,  0.895759,  0.082133,  0.022104,  0.977892,  0.019625
400.000000,  4.000000,  8.180000,  9.957240,  2.264375,  0.020882,  4.828946,  0.603931,  0.949148,  1.048577,  3.158293,  0.754841, 89.253242, 52.329868,  8.236213,  0.194896,  0.310905,  0.494200,  0.155648,  0.565866,  0.136752,  0.297347,  0.702619,  0.171733
401.000000,  4.000000,  7.120000,  8.482314,  1.239021,  0.011613, 52.183083,  1.959400,  0.924542,  1.075245,  0.803609,  0.714774, 46.202702,519.805908,  4.638270,  0.337204,  0.538781,  0.124015,  0.481040,  0.462438,  0.058773,  0.478768,  0.521211,  0.237448
402.000000,  4.000000,  4.280000,  7.793746,  0.839306,  0.056180,  4.842515,  0.596119,  0.922159,  1.226882,  1.465749,  0.696803, 55.136532, 29.744328,  8.976499,  0.164794,  0.588015,  0.247191,  0.200474,  0.241046,  0.206731,  0.552190,  0.447777,  0.238928
403.000000,  4.000000,  5.410000,  8.616724,  1.241600,  0.020478, 13.736739,  1.003751,  0.921678,  1.220248,  1.122403,  0.721502, 63.988937,103.001465,  8.533858,  0.273038,  0.433447,  0.293515,  0.208075,  0.322083,  0.448606,  0.229289,  0.770689,  0.120224
404.000000,  4.000000, 11.180000,  8.792877,  1.659616,  0.002739, 87.335052,  2.492662,  0.894022,  1.039963,  0.954738,  0.662358, 62.701046,1474.136719,  3.714716,  0.029949,  0.716581,  0.253470,  0.618991,  0.583132,  0.059508,  0.357336,  0.642640,  0.201409
405.000000,  4.000000,  4.210001,  7.601542,  0.955841,  0.019900,  9.072551,  0.796390,  0.878482,  1.322777,  1.007177,  0.686857, 44.309429, 55.609020,  7.229042,  0.412935,  0.435323,  0.151741,  0.201429,  0.244778,  0.412275,  0.342923,  0.657053,  0.163443
406.000000,  4.000000,  5.940000,  4.533513,  0.878435,  0.012669, 19.145031,  1.184737,  0.921294,  1.037326,  1.124998,  0.712368, 61.843689,159.638657,  7.416749,  0.058277,  0.774493,  0.167230,  0.596478,  0.339258,  0.285781,  0.374947,  0.625038,  0.184188
407.000000,  4.000000, 17.830000, 12.451697,  4.653730,  0.000449,113.851898,  2.735196,  0.825747,  1.093043,  1.319761,  0.681815, 58.628792,2977.316162,  2.241952,  0.353258,  0.388764,  0.257978,  0.861121,  0.680118,  0.100157,  0.219699,  0.780275,  0.142703
408.000000,  4.000000, 10.130000, 19.703665,  2.525993,  0.003817, 39.792664,  1.739927,  0.956025,  1.106041,  1.348866,  0.780359, 59.257141,516.556519,  4.564844,  0.476251,  0.342663,  0.181086,  0.321104,  0.348450,  0.440691,  0.210820,  0.789141,  0.113202
409.000000,  4.000000,  8.350000,  7.871977,  1.690401,  0.006035, 34.026733,  1.611800,  0.959427,  1.088187,  1.208391,  0.775475, 82.787819,366.386047,  7.688612,  0.263756,  0.518282,  0.217962,  0.456611,  0.588284,  0.022143,  0.389548,  0.610427,  0.216267
410.000000,  4.000000,  5.550000,  7.382946,  0.859955,  0.004500, 65.283592,  2.156606,  0.895257,  1.080368,  0.589797,  0.796520, 44.253071,454.883850,  6.351072,  0.085843,  0.574939,  0.339218,  0.246592,  0.358464,  0.290215,  0.351297,  0.648680,  0.176282
411.000000,  4.000000, 11.990000, 11.420135,  2.198274,  0.000779,114.029022,  2.969409,  0.971706,  1.078429,  0.947826,  0.768469, 67.561737,1779.130981,  4.330204,  0.126947,  0.616952,  0.256101,  0.634384,  0.456342,  0.240379,  0.303252,  0.696722,  0.164197
412.000000,  4.000000,  4.610000,  8.139637,  1.098265,  0.033520,  8.252584,  0.764484,  0.889933,  1.051511,  1.328526,  0.720685, 43.380299, 52.789173,  6.781692,  0.357542,  0.452514,  0.189944,  0.290606,  0.420647,  0.088047,  0.491283,  0.508694,  0.237265
413.000000,  4.000000, 12.209999, 11.266927,  2.579810,  0.010149, 37.636829,  1.667176,  0.928026,  1.202036,  1.476418,  0.661484, 44.504269,694.718994,  2.411047,  0.188060,  0.450746,  0.361194,  0.511562,  0.354044,  0.162534,  0.483409,  0.516578,  0.227022
414.000000,  4.000000,  4.680000,  7.631599,  0.871722,  0.007779, 23.163656,  1.330084,  0.959757,  1.097085,  0.828318,  0.796072, 49.948917,136.176010,  8.496356,  0.515125,  0.418323,  0.066551,  0.441933,  0.410650,  0.170805,  0.418522,  0.581456,  0.208443
415.000000,  4.000000,  6.180000,  8.760857,  1.295632,  0.013112, 17.262760,  1.141033,  0.947756,  1.133791,  1.235998,  0.782896, 66.269783,136.268173,  8.395209,  0.184441,  0.503497,  0.312063,  0.220434,  0.483525,  0.342632,  0.173825,  0.826157,  0.102838
416.000000,  4.000000, 15.840000, 13.006656,  2.948032,  0.003537, 80.861145,  2.469443,  0.947694,  1.083747,  1.457221,  0.741668, 73.434517,1726.972534,  3.438387,  0.150556,  0.548838,  0.300606,  0.703489,  0.600416,  0.124240,  0.275335,  0.724656,  0.164388
417.000000,  4.000000, 12.080000, 11.051138,  2.190352,  0.004704, 48.036060,  1.868794,  0.913620,  1.012033,  1.436383,  0.687338, 44.258408,844.236267,  2.518252,  0.296331,  0.580903,  0.122766,  0.825799,  0.204458,  0.127458,  0.668070,  0.331916,  0.271177
418.000000,  4.000000,  5.640000,  7.349535,  1.688870,  0.031008,  3.134233,  0.416018,  0.693910,  2.158935,  1.730055,  0.636703, 41.158272, 27.763384,  4.646406,  0.286822,  0.302326,  0.410853,  0.138289,  0.916780,  0.005486,  0.077727,  0.922266,  0.066952
419.000000,  4.000000, 12.150001, 20.535013,  1.698675,  0.012091, 47.649826,  1.874499,  0.926658,  1.107231,  1.417735,  0.718354, 41.658066,805.933594,  2.462982,  0.050882,  0.783375,  0.165743,  0.778840,  0.235535,  0.320126,  0.444325,  0.555662,  0.201163
420.000000,  4.000000,  7.520000,  6.334897,  1.042102,  0.013793, 21.262503,  1.232137,  0.897252,  1.193480,  1.283274,  0.738984, 47.736599,216.369980,  4.691039,  0.019704,  0.788177,  0.192118,  0.559515,  0.120909,  0.439824,  0.439239,  0.560733,  0.189466
421.000000,  4.000000, 12.780001, 15.028415,  2.369323,  0.005896, 58.405701,  2.112887,  0.960522,  1.023672,  1.407490,  0.725181, 58.076515,1029.294922,  3.295460,  0.091392,  0.609375,  0.299233,  0.471673,  0.104267,  0.676334,  0.219378,  0.780601,  0.103720
422.000000,  4.000000, 10.790000,  8.743809,  1.876028,  0.003065, 73.991783,  2.343920,  0.933066,  1.092673,  1.064100,  0.786316, 57.317165,1015.331726,  4.176960,  0.101627,  0.581467,  0.316906,  0.509996,  0.635221,  0.173516,  0.191252,  0.808737,  0.122911
423.000000,  4.000000, 13.389999, 11.422597,  2.456399,  0.005372, 43.255245,  1.785318,  0.925982,  1.128806,  1.642944,  0.735096, 51.646904,787.907227,  2.835359,  0.195166,  0.565801,  0.239033,  0.652684,  0.154504,  0.442901,  0.402583,  0.597405,  0.179080
424.000000,  4.000000,  5.320000, 11.155403,  1.005201,  0.027444, 11.724895,  0.943220,  0.953515,  1.046506,  1.313577,  0.748069, 49.723217, 83.383247,  6.991811,  0.178388,  0.576329,  0.245283,  0.433968,  0.224888,  0.272301,  0.502776,  0.497189,  0.220724
425.000000,  4.000000,  5.190000,  8.984261,  0.844231,  0.020619, 12.774685,  0.980308,  0.945335,  1.014739,  1.256654,  0.759984, 45.558819, 87.239487,  6.671290,  0.017182,  0.491409,  0.491409,  0.147888,  0.694515,  0.117287,  0.188175,  0.811802,  0.125984
426.000000,  4.000000,  5.480000, 10.375364,  1.111104,  0.062914,  5.386007,  0.614437,  0.880843,  1.259409,  1.820586,  0.748685, 56.071117, 39.422821,  7.660535,  0.129139,  0.483444,  0.387417,  0.174535,  0.671493,  0.044772,  0.283712,  0.716265,  0.175979
427.000000,  4.000000, 10.350000,  8.449391,  1.987413,  0.002028, 66.868973,  2.045172,  0.786041,  1.393669,  0.940054,  0.768794, 58.981010,900.232544,  4.381090,  0.253296,  0.531694,  0.215010,  0.606680,  0.436314,  0.254082,  0.309588,  0.690397,  0.165267
428.000000,  4.000000,  2.680000,  7.601320,  0.679083,  0.016000,  5.119343,  0.617339,  0.935501,  1.023903,  1.042794,  0.793607, 48.834297, 17.287926, 14.460952,  0.624000,  0.204000,  0.172000,  0.167190,  0.420774,  0.138773,  0.440421,  0.559547,  0.218072
429.000000,  4.000000, 10.469999, 16.939901,  1.517706,  0.001649,133.018127,  3.119853,  0.919533,  1.237121,  0.692002,  0.718862, 63.810844,1937.368164,  4.381201,  0.238454,  0.654807,  0.106739,  0.520420,  0.680362,  0.195037,  0.124595,  0.875399,  0.086271
430.000000,  4.000000, 15.309999, 12.507615,  2.741235,  0.001897, 63.414307,  2.201237,  0.960189,  1.010659,  1.614978,  0.713142, 66.514946,1361.401978,  3.098277,  0.192271,  0.580607,  0.227122,  0.834375,  0.343634,  0.413908,  0.242448,  0.757542,  0.127685
431.000000,  4.000000,  6.030000,  9.582998,  1.276173,  0.018282, 10.255342,  0.843003,  0.870801,  1.374223,  1.345980,  0.702188, 53.337997, 88.067123,  6.211171,  0.085923,  0.420475,  0.493601,  0.164020,  0.177854,  0.479268,  0.342846,  0.657122,  0.158361
432.000000,  4.000000, 19.260000, 15.827743,  4.492943,  0.002539, 71.555565,  2.082299,  0.761470,  1.895183,  1.439460,  0.757500, 60.540356,1819.353516,  2.381066,  0.359649,  0.448984,  0.191367,  1.002110,  0.599915,  0.227126,  0.172943,  0.827040,  0.109944
433.000000,  4.000000, 13.480000, 16.680254,  3.558968,  0.000843, 41.700848,  1.782211,  0.957158,  1.164197,  1.712832,  0.783832, 85.369949,717.152771,  4.964075,  0.305337,  0.383146,  0.311517,  0.569220,  0.422444,  0.401485,  0.176035,  0.823928,  0.100388
434.000000,  4.000000, 10.670000, 10.742677,  2.303221,  0.011344, 38.103729,  1.683305,  0.934476,  1.012463,  1.459643,  0.721960, 46.268425,563.143311,  3.130642,  0.310267,  0.480431,  0.209302,  0.570892,  0.069047,  0.369155,  0.561780,  0.438202,  0.225369
435.000000,  4.000000,  8.700000,  9.410354,  1.528841,  0.010764, 39.500023,  1.722419,  0.943823,  1.053421,  1.131338,  0.703634, 49.392365,488.393250,  3.994732,  0.246028,  0.606868,  0.147104,  0.472483,  0.785424,  0.090800,  0.123768,  0.876224,  0.092479
436.000000,  4.000000,  7.210000,  8.734974,  0.979412,  0.006527, 38.647926,  1.705993,  0.946321,  1.082038,  0.942483,  0.714574, 55.501022,389.954834,  5.500637,  0.018648,  0.614452,  0.366900,  0.240627,  0.395785,  0.420502,  0.183698,  0.816287,  0.102745
437.000000,  4.000000,  9.309999,  7.643994,  1.382002,  0.006634, 55.689743,  1.999178,  0.901857,  1.061555,  1.018599,  0.707662, 51.427773,732.654175,  3.909075,  0.052025,  0.665154,  0.282821,  0.370108,  0.621507,  0.119356,  0.259121,  0.740863,  0.158232
438.000000,  4.000000,  3.810000,  7.913483,  1.016393,  0.013619, 10.484214,  0.870179,  0.907595,  1.103343,  0.964555,  0.741402, 49.026043, 53.877426,  9.540172,  0.398833,  0.344358,  0.256809,  0.131380,  0.658883,  0.104745,  0.236354,  0.763628,  0.149833
439.000000,  4.000000,  9.389999,  9.732471,  1.605492,  0.005037, 51.786987,  1.979316,  0.950648,  1.057554,  1.064624,  0.704021, 65.170799,690.717346,  4.886224,  0.072000,  0.640889,  0.287111,  0.468872,  0.478242,  0.204919,  0.316817,  0.683161,  0.172319
440.000000,  4.000000, 14.570000, 11.058869,  3.555044,  0.001364, 91.401711,  2.622046,  0.945228,  1.056029,  1.310251,  0.780587, 64.145401,1706.052856,  3.436588,  0.417875,  0.419069,  0.163056,  0.855318,  0.260364,  0.350612,  0.388988,  0.610976,  0.182745
441.000000,  4.000000,  9.830000,  8.585024,  1.383291,  0.003545, 83.489548,  2.452999,  0.905676,  1.091451,  0.895263,  0.755843, 37.166325,1085.810059,  2.857774,  0.018692,  0.562359,  0.418949,  0.416071,  0.542032,  0.066058,  0.391890,  0.608090,  0.211851
442.000000,  4.000000, 16.189999,  9.178751,  2.810633,  0.002029, 80.658455,  2.254489,  0.791874,  1.958104,  1.117322,  0.752229, 85.533485,1735.987671,  3.974107,  0.154515,  0.660096,  0.185389,  0.949933,  0.625721,  0.062437,  0.311821,  0.688159,  0.184939
443.000000,  4.000000, 13.799999,  9.042838,  2.120068,  0.001557,153.463364,  3.394055,  0.943285,  1.072676,  0.899022,  0.698645, 83.726822,3031.288330,  4.238792,  0.033077,  0.684723,  0.282201,  0.717874,  0.401069,  0.243808,  0.355098,  0.644877,  0.181728
444.000000,  4.000000, 23.240002, 24.175863,  6.619410,  0.000492,101.431152,  2.676802,  0.887710,  1.166219,  1.780841,  0.694593, 80.143021,3393.727539,  2.395301,  0.322180,  0.322672,  0.355148,  0.671152,  0.391549,  0.375877,  0.232542,  0.767426,  0.126316
445.000000,  4.000000,  4.780000,  8.974539,  0.859762,  0.030120, 11.988990,  0.931135,  0.908769,  1.363350,  1.052863,  0.793014, 41.538074, 72.265259,  6.891277,  0.076305,  0.638554,  0.285141,  0.223666,  0.268857,  0.284395,  0.446718,  0.553252,  0.205121
446.000000,  4.000000, 10.770000, 11.104511,  1.862645,  0.002989, 77.444862,  2.426468,  0.955359,  1.103732,  1.012217,  0.755046, 47.517670,1104.676270,  3.331293,  0.222011,  0.615489,  0.162500,  0.724156,  0.224453,  0.383377,  0.392148,  0.607830,  0.180907
447.000000,  4.000000,  3.970000,  7.968346,  0.969272,  0.026247,  6.739658,  0.700750,  0.915586,  1.227272,  1.131048,  0.671372, 56.530975, 39.853359,  9.560044,  0.409449,  0.451444,  0.139108,  0.205903,  0.243388,  0.140083,  0.616500,  0.383471,  0.259789
448.000000,  4.000000,  6.070000,  7.684643,  1.162521,  0.004658, 20.296427,  1.236822,  0.947120,  1.023813,  1.176353,  0.780442, 63.459415,157.858276,  8.159217,  0.212733,  0.650621,  0.136646,  0.357742,  0.393491,  0.295159,  0.311320,  0.688649,  0.162332
449.000000,  4.000000,  8.680000,  7.800297,  1.551977,  0.005280, 62.628441,  2.171516,  0.946160,  1.129586,  0.881218,  0.729153, 54.432129,745.542542,  4.572509,  0.057495,  0.546788,  0.395717,  0.349363,  0.474542,  0.231585,  0.293854,  0.706127,  0.161521
450.000000,  4.000000, 15.530001, 11.661468,  2.114802,  0.005447, 58.898449,  2.093962,  0.935500,  1.086044,  1.662739,  0.733260, 62.344585,1247.432617,  2.943646,  0.008987,  0.446351,  0.544662,  0.542329,  0.497618,  0.173433,  0.328918,  0.671051,  0.179612
451.000000,  4.000000, 15.550001, 15.677875,  3.233314,  0.002915, 87.061401,  2.561500,  0.947051,  1.058108,  1.377323,  0.722716, 74.855209,1873.218384,  3.479039,  0.139481,  0.480282,  0.380236,  0.571496,  0.562041,  0.126457,  0.311476,  0.688498,  0.178047
452.000000,  4.000000,  4.790000,  8.391392,  1.159751,  0.019200, 13.080647,  0.999259,  0.959262,  1.097435,  1.119157,  0.783649, 47.780472, 79.954529,  7.816942,  0.281600,  0.432000,  0.286400,  0.164146,  0.354511,  0.349929,  0.295535,  0.704440,  0.152259
453.000000,  4.000000,  9.880000,  9.111013,  1.727749,  0.008130, 65.083351,  2.129555,  0.875625,  1.357751,  0.888489,  0.714630, 49.136982,899.799133,  3.554127,  0.353971,  0.549719,  0.096310,  0.762390,  0.389031,  0.250997,  0.359940,  0.640028,  0.182629
454.000000,  4.000000,  3.890000,  7.648877,  0.905672,  0.041775,  7.725157,  0.756372,  0.930623,  1.042550,  1.134105,  0.684565, 49.578217, 43.897705,  8.724828,  0.407311,  0.425587,  0.167102,  0.194965,  0.076703,  0.101824,  0.821438,  0.178527,  0.299282
455.000000,  4.000000,  5.389999,  8.013562,  1.095700,  0.022364, 10.584364,  0.883110,  0.925924,  1.180283,  1.286392,  0.711579, 59.143791, 80.173317,  7.808084,  0.207668,  0.541534,  0.250799,  0.235044,  0.459212,  0.253077,  0.287680,  0.712289,  0.157337
456.000000,  4.000000, 10.750000,  8.324432,  2.318410,  0.009569, 21.311531,  1.274054,  0.957131,  1.040226,  1.979741,  0.751873,107.875816,304.704041,  7.545026,  0.296651,  0.507177,  0.196172,  0.580323,  0.071120,  0.355589,  0.573254,  0.426709,  0.229109
457.000000,  4.000000,  2.620000,  7.128116,  0.631761,  0.026923,  7.043145,  0.657813,  0.772056,  1.419708,  0.673520,  0.660796, 36.915276, 27.925432,  9.310506,  0.561538,  0.280769,  0.157692,  0.206268,  0.584984,  0.130260,  0.284736,  0.715243,  0.167518
458.000000,  4.000000,  4.339999, 10.380728,  0.936096,  0.017331,  9.856755,  0.863166,  0.949872,  1.061217,  1.192309,  0.789478, 58.538475, 54.185528, 10.648598,  0.209705,  0.519931,  0.270364,  0.248982,  0.429550,  0.206140,  0.364279,  0.635689,  0.188287
459.000000,  4.000000,  4.390000,  5.840188,  0.981962,  0.010417, 21.407846,  1.273808,  0.952457,  1.049114,  0.822096,  0.787616, 44.843353,119.322662,  8.045412,  0.311458,  0.456250,  0.232292,  0.204193,  0.067915,  0.691843,  0.240197,  0.759758,  0.110576
460.000000,  4.000000, 14.060000, 11.610934,  2.820126,  0.003701, 48.606037,  1.902365,  0.935638,  1.058384,  1.650232,  0.708687, 50.034927,964.320007,  2.521984,  0.152961,  0.604030,  0.243010,  0.786674,  0.232478,  0.311122,  0.456388,  0.543600,  0.205220
461.000000,  4.000000,  5.270000,  7.998939,  1.170642,  0.024621,  9.532548,  0.841555,  0.933612,  1.036210,  1.416662,  0.713792, 55.389122, 70.379753,  7.502157,  0.325758,  0.424242,  0.250000,  0.210394,  0.361221,  0.425042,  0.213714,  0.786264,  0.115367
462.000000,  4.000000,  4.830000,  7.636022,  0.957373,  0.037778,  9.760828,  0.854372,  0.939762,  1.039997,  1.326920,  0.766156, 46.102596, 61.534195,  7.313005,  0.162222,  0.613333,  0.224444,  0.180491,  0.294392,  0.226024,  0.479553,  0.520416,  0.219462
463.000000,  4.000000,  5.340000, 11.354106,  1.133130,  0.020062,  9.854702,  0.862514,  0.948637,  1.025279,  1.463010,  0.758404, 65.755348, 69.387909,  9.338801,  0.270062,  0.501543,  0.228395,  0.318924,  0.503855,  0.032178,  0.463939,  0.536033,  0.236697
464.000000,  4.000000, 17.049999, 20.599400,  3.477000,  0.001498, 99.285652,  2.729598,  0.943020,  1.100086,  1.348893,  0.683629, 73.958313,2476.227539,  2.965398,  0.235735,  0.531663,  0.232602,  0.733091,  0.241388,  0.278319,  0.480260,  0.519707,  0.214513
465.000000,  4.000000,  7.690000, 10.916856,  1.741116,  0.007371, 16.368994,  1.040407,  0.830988,  1.713034,  1.301181,  0.802811, 74.592201,156.795914,  7.787192,  0.171990,  0.466830,  0.361179,  0.289443,  0.198714,  0.355976,  0.445269,  0.554690,  0.198204
466.000000,  4.000000, 10.490000, 11.030989,  1.825239,  0.009808, 43.178154,  1.810234,  0.953708,  1.131615,  1.326167,  0.780926, 59.034470,580.002258,  4.394811,  0.118086,  0.627697,  0.254217,  0.433480,  0.509053,  0.272140,  0.218786,  0.781193,  0.127967
467.000000,  4.000000, 13.360000, 21.130299,  2.948515,  0.008021, 47.693607,  1.886831,  0.938028,  1.139783,  1.575470,  0.755947, 78.417206,842.898621,  4.437070,  0.344385,  0.477005,  0.178610,  0.806876,  0.092556,  0.201178,  0.706214,  0.293733,  0.270207
468.000000,  4.000000,  5.440000, 10.616155,  1.229769,  0.019231,  9.791587,  0.820000,  0.862949,  1.040534,  1.412984,  0.687368, 53.106762, 77.493019,  6.710281,  0.315385,  0.482692,  0.201923,  0.289226,  0.024340,  0.518260,  0.457361,  0.542599,  0.187984
469.000000,  4.000000,  8.450001, 12.549762,  1.735746,  0.000429, 86.628181,  2.554343,  0.946476,  1.004511,  0.759211,  0.702467, 53.873917,1042.053833,  4.478655,  0.188558,  0.514678,  0.296765,  0.380145,  0.545093,  0.235931,  0.218962,  0.781025,  0.130813
470.000000,  4.000000, 13.670000, 13.081049,  2.402772,  0.003564,138.290955,  3.157114,  0.905726,  1.068247,  0.949305,  0.712428, 56.814995,2653.512207,  2.960981,  0.037801,  0.379280,  0.582920,  0.327461,  0.231698,  0.526197,  0.242078,  0.757895,  0.120416
471.000000,  4.000000, 14.600000, 11.801886,  2.964809,  0.001955, 60.472134,  2.141008,  0.952559,  1.112399,  1.520832,  0.729918, 59.200813,1209.579102,  2.959707,  0.168715,  0.581844,  0.249441,  0.649280,  0.465393,  0.121990,  0.412603,  0.587383,  0.211896
472.000000,  4.000000,  5.759999,  6.550750,  0.740764,  0.006869, 44.232918,  1.824458,  0.945654,  1.002499,  0.718203,  0.689415, 39.495464,369.561737,  4.727221,  0.008014,  0.285060,  0.706926,  0.148410,  0.247884,  0.589970,  0.162119,  0.837855,  0.084693
473.000000,  4.000000,  5.810000, 10.516881,  1.208475,  0.015166, 15.608742,  1.100548,  0.975125,  1.008752,  1.260297,  0.740881, 67.590286,122.403954,  8.619002,  0.316588,  0.517536,  0.165877,  0.388015,  0.510926,  0.026946,  0.462097,  0.537872,  0.236834
474.000000,  4.000000, 12.850000, 11.920305,  2.755533,  0.002079, 63.170948,  2.173731,  0.939949,  1.106939,  1.320655,  0.738609, 83.772675,1099.020386,  4.815197,  0.310658,  0.501134,  0.188209,  0.720642,  0.449153,  0.210700,  0.340139,  0.659853,  0.179874
475.000000,  4.000000,  8.460000,  6.608749,  1.392393,  0.006121, 60.414822,  2.104999,  0.921660,  1.115115,  0.882168,  0.732531, 43.267521,697.730835,  3.746430,  0.216144,  0.613619,  0.170237,  0.513326,  0.487424,  0.147068,  0.365489,  0.634492,  0.194611
476.000000,  4.000000, 10.580000,  9.703837,  1.958758,  0.008256, 51.318325,  1.957108,  0.937923,  1.116767,  1.176863,  0.709116, 54.288589,765.668701,  3.638649,  0.301866,  0.520100,  0.178033,  0.728288,  0.388078,  0.041107,  0.570784,  0.429185,  0.261507
477.000000,  4.000000,  8.430000, 11.617579,  1.531239,  0.005701, 45.301441,  1.835934,  0.935002,  1.007546,  1.052433,  0.711398, 58.077610,536.817993,  4.901103,  0.090080,  0.489548,  0.420372,  0.268168,  0.517990,  0.182568,  0.299417,  0.700558,  0.168079
478.000000,  4.000000,  6.230000,  6.751435,  0.924094,  0.007324, 41.397858,  1.763230,  0.943736,  1.083453,  0.841891,  0.819079, 49.471149,314.876465,  6.504138,  0.006836,  0.453613,  0.539551,  0.174020,  0.459487,  0.380226,  0.160263,  0.839713,  0.094231
479.000000,  4.000000,  9.430000, 13.025490,  2.229793,  0.015402, 18.924431,  1.012800,  0.681138,  2.389937,  1.240787,  0.783038, 48.033127,227.903900,  3.988523,  0.273927,  0.441144,  0.284929,  0.449850,  0.405618,  0.480196,  0.114171,  0.885814,  0.066824
